Start Time,End Time,Open,High,Low,Close,Vol,Vol-Avg,Range,POC,VA High,VA Low,VA Range,TPO T,TPO AB,TPO BL,SF,TFF,RF,VTY,Dist(s),Bracket UL,Bracket UO,Bracket UQ,Bracket MID,Bracket LQ,Bracket LO,Bracket LL,Q1 TPO,Q2 TPO,Q3 TPO,Q4 TPO,Datetime,ULBreakoutPL,ULBreakout
2009.10.13 00:00,2009.10.19 23:30,1.4771100000000001,1.4968700000000001,1.47575,1.49632,408139,81628,211.2,1.4889,1.4958,1.4868,90.0,2648,1441,1147,1.26,4.95,44,20.3,1.0,1.4966,1.4940200000000001,1.49145,1.4863,1.48115,1.47858,1.476,891,1065,413,275,2009-10-19 23:30:00,-51.49999999999988,2
2009.10.16 00:00,2009.10.22 23:30,1.49453,1.5045600000000001,1.48301,1.5031,402058,80412,215.5,1.4939,1.4988,1.4886,102.0,2625,1383,1192,1.16,4.86,34,20.0,1.0,1.5044,1.50183,1.49925,1.4941,1.48895,1.48638,1.4838,445,936,942,293,2009-10-22 23:30:00,-51.49999999999988,2
2009.10.19 00:00,2009.10.23 23:30,1.4904700000000002,1.5059,1.48301,1.5005700000000002,399678,79936,228.9,1.5029,1.5038,1.4934,104.0,2598,217,2332,0.09,4.52,31,19.7,1.0,1.5052,1.50253,1.49985,1.4945,1.48915,1.48648,1.4838,827,899,703,157,2009-10-23 23:30:00,-53.500000000001876,2
2009.10.28 00:00,2009.11.03 23:30,1.48023,1.48585,1.46235,1.47215,399926,79985,235.0,1.4721,1.4822,1.4708,114.0,2867,2165,653,3.32,4.82,4,22.0,1.0,1.4858,1.4829299999999999,1.48005,1.4743,1.46855,1.4656799999999999,1.4628,788,1032,788,254,2009-11-03 23:30:00,57.49999999999922,1
2009.10.29 00:00,2009.11.04 23:30,1.4702899999999999,1.49069,1.46235,1.4858799999999999,400661,80132,283.4,1.4721,1.4826,1.47,126.0,2844,2131,650,3.28,3.98,28,21.8,1.0,1.489,1.48573,1.48245,1.4759,1.46935,1.4660799999999998,1.4628,513,900,1129,286,2009-11-04 23:30:00,-65.50000000000055,2
2009.10.30 00:00,2009.11.05 23:30,1.48183,1.49166,1.46235,1.48695,400432,80086,293.1,1.4837,1.4878,1.4734,144.0,2834,628,2150,0.29,3.83,16,21.7,1.0,1.4904,1.48695,1.4835,1.4766,1.4697,1.46625,1.4628,719,844,970,289,2009-11-05 23:30:00,-68.99999999999906,2
2009.11.02 00:00,2009.11.06 23:30,1.47151,1.49166,1.46235,1.48454,400035,80007,293.1,1.4869,1.4902,1.475,152.0,2771,405,2306,0.18,3.74,24,21.2,1.0,1.4908,1.4873,1.4838,1.4768,1.4698,1.4663,1.4628,961,688,817,294,2009-11-06 23:30:00,69.99999999999895,1
2009.11.18 00:00,2009.11.24 23:30,1.48751,1.49977,1.4799799999999999,1.49661,398360,79672,197.9,1.4969,1.4982,1.4884,98.0,2619,267,2299,0.12,5.24,21,20.0,1.0,1.4996,1.4972299999999998,1.49485,1.4901,1.48535,1.4829700000000001,1.4806,766,938,705,203,2009-11-24 23:30:00,47.50000000000032,1
2009.12.18 00:00,2009.12.24 23:30,1.43319,1.4418,1.42149,1.43759,402126,80425,203.1,1.4341,1.4372,1.4272,100.0,2519,814,1644,0.5,4.94,10,19.2,1.0,1.4414,1.43908,1.43675,1.4321,1.42745,1.42513,1.4228,386,943,727,452,2009-12-24 23:30:00,-46.500000000000426,2
2009.12.22 00:00,2009.12.28 23:30,1.4274799999999999,1.44365,1.42149,1.43773,401524,80305,221.6,1.4379,1.442,1.4286,134.0,2083,557,1475,0.38,3.72,12,15.5,1.0,1.4434,1.4408299999999998,1.43825,1.4331,1.42795,1.4253799999999999,1.4228,516,673,418,466,2009-12-28 23:30:00,-51.49999999999988,2
2009.12.29 00:00,2010.01.04 23:30,1.4377799999999998,1.4457200000000001,1.42559,1.4412,398185,79637,201.3,1.4331,1.4394,1.4282,112.0,2288,1476,722,2.04,4.49,-3,17.3,1.0,1.4452,1.44288,1.44055,1.4359,1.43125,1.42893,1.4266,493,439,1021,324,2010-01-04 23:30:00,-46.500000000000426,2
2010.01.04 00:00,2010.01.08 23:30,1.43024,1.44834,1.42559,1.4408299999999998,400844,80169,227.5,1.4413,1.4434,1.432,114.0,2837,583,2190,0.27,4.93,-21,21.8,1.0,1.4474,1.4448,1.4422,1.437,1.4318,1.4292,1.4266,363,973,847,639,2010-01-08 23:30:00,52.00000000000093,1
2010.02.24 00:00,2010.03.02 23:30,1.35055,1.36825,1.34345,1.36143,403015,80603,248.0,1.3539,1.3616,1.351,106.0,3027,1697,1251,1.36,4.84,45,23.3,1.0,1.366,1.36338,1.36075,1.3555,1.35025,1.3476299999999999,1.345,429,896,1169,505,2010-03-02 23:30:00,-52.50000000000199,2
2010.03.05 00:00,2010.03.11 23:30,1.35774,1.37038,1.3528799999999999,1.36778,396780,79356,175.0,1.3595,1.3658,1.3574,84.0,2308,1576,677,2.33,5.25,5,17.3,1.0,1.3692,1.3672799999999998,1.36535,1.3615,1.35765,1.3557299999999999,1.3538,513,730,772,278,2010-03-11 23:30:00,38.49999999999909,1
2010.03.10 00:00,2010.03.16 23:30,1.35995,1.37981,1.35416,1.3764100000000001,399889,79978,256.5,1.3673,1.3754,1.3628,126.0,2298,1248,995,1.25,3.54,30,17.2,1.0,1.3786,1.37575,1.3729,1.3672,1.3615,1.35865,1.3558,647,644,725,262,2010-03-16 23:30:00,-57.000000000000384,2
2010.03.24 00:00,2010.03.30 23:30,1.3497,1.35348,1.3265799999999999,1.34113,398643,79729,269.0,1.3473,1.349,1.334,150.0,2688,407,2232,0.18,3.95,1,20.6,1.0,1.3528,1.34953,1.34625,1.3397,1.33315,1.32987,1.3266,626,739,864,453,2010-03-30 23:30:00,-65.50000000000055,2
2010.03.25 00:00,2010.03.31 23:30,1.33114,1.35475,1.3265799999999999,1.35075,398619,79724,281.7,1.3479,1.3492,1.3334,158.0,2582,435,2099,0.21,3.64,47,19.7,1.0,1.3542,1.35075,1.3473,1.3404,1.3335,1.33005,1.3266,607,855,635,480,2010-03-31 23:30:00,-69.00000000000128,2
2010.04.05 00:00,2010.04.09 23:30,1.3497,1.3538,1.32786,1.34965,398288,79658,259.4,1.3353,1.3438,1.3292,146.0,2423,1787,593,3.01,3.73,-21,18.3,1.0,1.3532,1.35007,1.34695,1.3407,1.33445,1.33133,1.3282,549,399,1022,445,2010-04-09 23:30:00,62.499999999998664,1
2010.05.14 00:00,2010.05.20 23:30,1.25316,1.25969,1.2142899999999999,1.24866,399883,79977,454.0,1.2345,1.2462,1.2252,210.0,4362,2440,1859,1.31,3.83,-3,34.4,1.0,1.2576,1.25223,1.24685,1.2361,1.22535,1.2199799999999998,1.2146,592,1476,1612,664,2010-05-20 23:30:00,-107.50000000000037,2
2010.06.07 00:00,2010.06.11 23:30,1.19602,1.21526,1.18746,1.21095,400400,80080,278.0,1.1945,1.2058,1.1892,166.0,3161,2293,804,2.85,4.52,6,24.3,1.0,1.2144,1.2111299999999998,1.20785,1.2013,1.19475,1.19147,1.1882,737,557,991,860,2010-06-11 23:30:00,65.49999999999834,1
2010.06.24 00:00,2010.06.30 23:30,1.23076,1.23974,1.21485,1.22351,401172,80234,248.9,1.2279,1.238,1.2246,134.0,2653,1522,1081,1.41,4.24,-14,20.2,1.0,1.2394,1.2365,1.2336,1.2278,1.222,1.2191,1.2162,564,1003,570,501,2010-06-30 23:30:00,58.00000000000027,1
2010.07.02 00:00,2010.07.08 23:30,1.2525899999999999,1.2710700000000001,1.24783,1.26963,400795,80159,232.4,1.2535,1.2626,1.2498,128.0,2509,1838,621,2.96,4.29,6,19.0,1.0,1.2702,1.2674299999999998,1.26465,1.2591,1.25355,1.2507700000000002,1.248,432,639,811,619,2010-07-08 23:30:00,-55.49999999999944,2
2010.07.06 00:00,2010.07.12 23:30,1.25368,1.27213,1.24783,1.25952,399577,79915,243.0,1.2587,1.2662,1.2562,100.0,2457,1699,703,2.42,4.03,-12,18.6,1.0,1.2712,1.26835,1.2655,1.2598,1.2541,1.25125,1.2484,576,894,830,145,2010-07-12 23:30:00,57.000000000000384,1
2010.07.07 00:00,2010.07.13 23:30,1.26229,1.27373,1.25216,1.27233,399744,79949,215.7,1.2587,1.2664,1.2558,106.0,2425,1793,579,3.1,4.45,-11,18.3,1.0,1.2738,1.2710700000000001,1.26835,1.2629,1.25745,1.25473,1.252,371,815,905,334,2010-07-13 23:30:00,54.499999999999545,1
2010.07.08 00:00,2010.07.14 23:30,1.26358,1.27778,1.25216,1.27415,399527,79905,256.2,1.2709,1.2738,1.2598,140.0,2385,422,1919,0.22,3.7,-13,18.0,1.0,1.277,1.27387,1.27075,1.2645,1.25825,1.2551299999999999,1.252,498,885,639,358,2010-07-14 23:30:00,62.499999999998664,1
2010.07.20 00:00,2010.07.26 23:30,1.2940399999999999,1.30272,1.27293,1.29926,400702,80140,297.9,1.2891,1.2948,1.2818,130.0,2918,1402,1435,0.98,3.89,9,22.5,1.0,1.3008,1.2974,1.294,1.2872,1.2804,1.277,1.2736,415,1455,658,371,2010-07-26 23:30:00,67.99999999999918,1
2010.07.26 00:00,2010.07.30 23:30,1.28977,1.31041,1.28735,1.30484,401570,80314,230.6,1.2991,1.3072,1.297,102.0,2643,1566,988,1.59,4.52,22,20.2,1.0,1.3098,1.30708,1.30435,1.2989,1.29345,1.29073,1.288,598,1130,560,343,2010-07-30 23:30:00,54.50000000000177,1
2010.08.25 00:00,2010.08.31 23:30,1.2623,1.27785,1.2604799999999998,1.2678200000000002,398098,79620,173.7,1.2711,1.274,1.2656,84.0,2574,807,1697,0.48,5.85,-4,19.6,1.0,1.2774,1.27535,1.2733,1.2692,1.2651,1.26305,1.261,333,1039,813,380,2010-08-31 23:30:00,40.99999999999992,1
2010.08.27 00:00,2010.09.02 23:30,1.2715299999999998,1.28542,1.26215,1.28224,398413,79683,232.7,1.2711,1.2784,1.263,154.0,2422,1421,949,1.5,4.11,-18,18.3,1.0,1.2848,1.28207,1.27935,1.2739,1.26845,1.26573,1.263,630,327,961,489,2010-09-02 23:30:00,54.499999999999545,1
2010.10.07 00:00,2010.10.13 23:30,1.39283,1.4027399999999999,1.37727,1.39593,399104,79821,254.7,1.3923,1.3992,1.3886,106.0,2981,1464,1446,1.01,4.66,-9,23.1,1.0,1.401,1.39815,1.3953,1.3896,1.3839,1.38105,1.3782,839,1249,605,264,2010-10-13 23:30:00,57.000000000000384,1
2010.10.18 00:00,2010.10.22 23:30,1.398,1.4049,1.36961,1.3952200000000001,420877,84175,352.9,1.3921,1.399,1.386,130.0,3431,1624,1740,0.93,3.88,-12,26.8,1.0,1.404,1.39988,1.39575,1.3875,1.37925,1.3751200000000001,1.371,781,1761,503,363,2010-10-22 23:30:00,-82.49999999999868,2
2010.10.26 00:00,2010.11.01 23:30,1.39625,1.4011,1.37324,1.3891200000000001,420729,84146,278.6,1.3887,1.3972,1.3824,148.0,2931,1378,1509,0.91,4.19,-19,22.5,1.0,1.3998,1.3966,1.3934,1.387,1.3806,1.3774,1.3742,688,951,891,385,2010-11-01 23:30:00,63.99999999999961,1
2010.11.15 00:00,2010.11.19 23:30,1.37046,1.3749799999999999,1.34467,1.36716,412734,82547,303.1,1.3621,1.371,1.3554,156.0,2699,1137,1513,0.75,3.55,8,20.7,1.0,1.3732,1.3698,1.3664,1.3596,1.3528,1.3494,1.346,453,1140,546,534,2010-11-19 23:30:00,-67.99999999999918,2
2010.12.21 00:00,2010.12.27 23:30,1.3130600000000001,1.3201399999999999,1.3055,1.31635,640464,128093,146.4,1.3115,1.316,1.3098,62.0,1899,1165,661,1.76,5.13,51,14.0,1.0,1.3194,1.3177,1.316,1.3126,1.3092,1.3075,1.3058,251,635,775,228,2010-12-27 23:30:00,33.99999999999847,1
2010.12.24 00:00,2010.12.30 23:30,1.31112,1.3313700000000002,1.30716,1.32863,557525,111505,242.1,1.3127,1.3226,1.3082,144.0,1918,1320,537,2.46,3.14,49,14.0,1.0,1.3306,1.3278,1.325,1.3194,1.3138,1.311,1.3082,249,488,394,772,2010-12-30 23:30:00,56.00000000000049,1
2011.01.14 00:00,2011.01.20 23:30,1.3363399999999999,1.35379,1.32441,1.34717,988275,197655,293.8,1.3447,1.35,1.3344,156.0,2742,813,1883,0.43,3.73,4,21.0,1.0,1.3526,1.3491799999999998,1.34575,1.3389,1.33205,1.3286200000000001,1.3252,682,747,854,449,2011-01-20 23:30:00,68.50000000000023,1
2011.01.20 00:00,2011.01.26 23:30,1.34711,1.37212,1.33958,1.37121,1009898,201980,325.4,1.3685,1.3706,1.3516,190.0,2785,274,2464,0.11,3.4,30,21.3,1.0,1.3716,1.3678700000000001,1.36415,1.3567,1.34925,1.34553,1.3418,954,764,405,643,2011-01-26 23:30:00,-74.49999999999956,2
2011.01.25 00:00,2011.01.31 23:30,1.36372,1.37572,1.35699,1.36929,937755,187551,187.3,1.3703,1.3736,1.3644,92.0,2681,680,1931,0.35,5.64,29,20.5,1.0,1.3754,1.3731,1.3708,1.3662,1.3616,1.3593,1.357,559,1148,537,434,2011-01-31 23:30:00,-45.999999999999375,2
2011.02.11 00:00,2011.02.17 23:30,1.36014,1.36202,1.3428,1.36087,921175,184235,192.2,1.3523,1.358,1.3488,92.0,2303,1304,947,1.38,4.75,37,17.3,1.0,1.362,1.35963,1.35725,1.3525,1.34775,1.34538,1.343,398,906,793,204,2011-02-17 23:30:00,-47.50000000000032,2
2011.02.16 00:00,2011.02.22 23:30,1.34865,1.37147,1.34619,1.36497,965189,193038,252.8,1.3675,1.37,1.3564,136.0,2268,364,1856,0.2,3.54,23,17.0,1.0,1.3714,1.36835,1.3653,1.3592,1.3531,1.35005,1.347,685,523,850,200,2011-02-22 23:30:00,60.99999999999994,1
2011.02.17 00:00,2011.02.23 23:30,1.35666,1.37863,1.35269,1.37479,964169,192834,259.4,1.3675,1.3728,1.3584,144.0,2257,784,1421,0.55,3.45,11,16.8,1.0,1.3776,1.3746,1.3716,1.3656,1.3596,1.3566,1.3536,245,840,509,644,2011-02-23 23:30:00,-60.00000000000005,2
2011.02.18 00:00,2011.02.24 23:30,1.36087,1.38198,1.35269,1.37992,985289,197058,292.9,1.3675,1.38,1.3648,152.0,2268,1247,965,1.29,3.09,9,16.9,1.0,1.3808,1.37743,1.37405,1.3673,1.36055,1.3571799999999998,1.3538,540,804,553,354,2011-02-24 23:30:00,-67.50000000000034,2
2011.02.23 00:00,2011.03.01 23:30,1.36495,1.38544,1.3646,1.3775899999999999,980382,196076,208.4,1.3805,1.3834,1.3744,90.0,2177,681,1443,0.47,4.15,32,16.1,1.0,1.3854,1.3831,1.3808,1.3762,1.3716,1.3693,1.367,640,783,544,190,2011-03-01 23:30:00,45.999999999999375,1
2011.03.24 00:00,2011.03.30 23:30,1.40869,1.4215799999999998,1.4020700000000001,1.41275,845209,169042,195.1,1.4081,1.4134,1.405,84.0,2081,1356,660,2.05,4.25,30,15.6,1.0,1.4202,1.41795,1.4157,1.4112,1.4067,1.40445,1.4022,318,432,987,331,2011-03-30 23:30:00,-44.99999999999948,2
2011.03.25 00:00,2011.03.31 23:30,1.41764,1.4232799999999999,1.4020700000000001,1.4157,850197,170039,212.1,1.4081,1.415,1.404,110.0,2101,1450,600,2.42,3.93,26,15.7,1.0,1.4228,1.4202299999999999,1.41765,1.4125,1.40735,1.40478,1.4022,307,532,841,415,2011-03-31 23:30:00,-51.49999999999988,2
2011.03.28 00:00,2011.04.01 23:30,1.40353,1.42451,1.4020700000000001,1.42331,852508,170502,224.4,1.4087,1.4162,1.4046,116.0,2156,1408,700,2.01,3.82,37,15.9,1.0,1.4246,1.4218,1.419,1.4134,1.4078,1.405,1.4022,278,525,837,514,2011-04-01 23:30:00,-56.00000000000049,2
2011.03.30 00:00,2011.04.05 23:30,1.41135,1.42678,1.4051799999999999,1.42218,844996,168999,216.0,1.4221,1.4242,1.4136,106.0,2190,370,1758,0.21,4.02,34,16.3,1.0,1.425,1.4226,1.4202,1.4154,1.4106,1.4082,1.4058,733,701,364,369,2011-04-05 23:30:00,48.00000000000137,1
2011.04.13 00:00,2011.04.19 23:30,1.44764,1.45195,1.41606,1.43344,931099,186220,358.9,1.4473,1.4518,1.4322,196.0,2423,545,1823,0.3,2.69,-3,18.2,1.0,1.4518,1.4478,1.4438,1.4358,1.4278,1.4238,1.4198,1053,481,435,429,2011-04-19 23:30:00,80.00000000000007,1
2011.04.14 00:00,2011.04.20 23:30,1.44415,1.45441,1.41606,1.4521600000000001,971195,194239,383.5,1.4489,1.4534,1.4322,212.0,2482,369,2065,0.18,2.57,29,18.7,1.0,1.4538,1.44955,1.4453,1.4368,1.4283,1.42405,1.4198,784,734,484,451,2011-04-20 23:30:00,84.99999999999952,1
2011.05.13 00:00,2011.05.19 23:30,1.42441,1.43383,1.4048,1.43088,1315455,263091,290.3,1.4261,1.4288,1.4152,136.0,2916,668,2197,0.3,3.99,0,22.5,1.0,1.433,1.42965,1.4263,1.4196,1.4129,1.40955,1.4062,666,1090,738,402,2011-05-19 23:30:00,-67.0000000000015,2
2011.05.23 00:00,2011.05.27 23:30,1.4119700000000002,1.43198,1.39694,1.43163,1245937,249187,350.4,1.4087,1.4156,1.3998,158.0,2860,1580,1224,1.29,3.25,6,21.8,1.0,1.4302,1.4262,1.4222,1.4142,1.4062,1.4022,1.3982,428,444,1167,802,2011-05-27 23:30:00,80.00000000000007,1
2011.05.24 00:00,2011.05.30 23:30,1.40465,1.43212,1.4002,1.42806,1111793,222359,319.2,1.4087,1.4224,1.4014,210.0,2589,1785,763,2.34,3.22,19,19.6,1.0,1.4318,1.42798,1.42415,1.4165,1.40885,1.40503,1.4012,674,397,712,794,2011-05-30 23:30:00,76.49999999999935,1
2011.06.22 00:00,2011.06.28 23:30,1.4409,1.44412,1.41025,1.43702,1106726,221345,338.7,1.4267,1.4328,1.4134,194.0,2840,1406,1386,1.01,3.34,9,21.7,1.0,1.443,1.43903,1.43505,1.4271,1.41915,1.4151799999999999,1.4112,653,702,876,591,2011-06-28 23:30:00,-79.50000000000124,2
2011.06.23 00:00,2011.06.29 23:30,1.43539,1.44477,1.41025,1.44339,1120639,224128,345.2,1.4267,1.4328,1.4138,190.0,2821,1387,1386,1.0,3.26,16,21.6,1.0,1.4444,1.44025,1.4361,1.4278,1.4195,1.41535,1.4112,522,687,971,631,2011-06-29 23:30:00,82.99999999999973,1
2011.07.14 00:00,2011.07.20 23:30,1.41585,1.42802,1.4014,1.42151,1264088,252818,266.2,1.4157,1.422,1.4108,112.0,2901,1463,1376,1.06,4.33,28,22.2,1.0,1.4258,1.4228,1.4198,1.4138,1.4078,1.4048,1.4018,584,1287,609,399,2011-07-20 23:30:00,-60.00000000000005,2
2011.08.03 00:00,2011.08.09 23:30,1.4203299999999999,1.4426,1.40555,1.43747,1756461,351292,370.5,1.4185,1.431,1.414,170.0,4021,2811,1150,2.44,4.32,-7,31.9,1.0,1.4388,1.4347299999999998,1.43065,1.4225,1.41435,1.41028,1.4062,797,1286,1465,441,2011-08-09 23:30:00,-81.50000000000101,2
2011.08.08 00:00,2011.08.12 23:30,1.4415200000000001,1.4426,1.4104,1.42485,1755211,351042,322.0,1.4235,1.4278,1.4158,120.0,3881,1826,1963,0.93,4.82,-29,30.1,1.0,1.4402,1.4367,1.4332,1.4262,1.4192,1.4157,1.4122,654,547,1864,795,2011-08-12 23:30:00,69.99999999999895,1
2011.08.10 00:00,2011.08.16 23:30,1.43739,1.44727,1.4104,1.44064,1538238,307648,368.7,1.4235,1.4358,1.4134,224.0,3153,1904,1195,1.59,3.41,-4,24.3,1.0,1.4468,1.44248,1.43815,1.4295,1.42085,1.4165299999999998,1.4122,659,681,1044,755,2011-08-16 23:30:00,-86.50000000000045,2
2011.08.19 00:00,2011.08.25 23:30,1.43318,1.44995,1.42588,1.43779,1167428,233486,240.7,1.4411,1.4452,1.4362,90.0,2468,1006,1390,0.72,4.08,-11,18.6,1.0,1.4496,1.4469299999999998,1.44425,1.4389,1.43355,1.43087,1.4282,384,1169,573,323,2011-08-25 23:30:00,-53.49999999999966,2
2011.08.22 00:00,2011.08.26 23:30,1.43765,1.45012,1.43277,1.44985,1110874,222175,173.5,1.4411,1.4452,1.4372,80.0,2398,1258,1067,1.18,5.45,3,18.0,1.0,1.45,1.44802,1.44605,1.4421,1.43815,1.43618,1.4342,292,731,883,477,2011-08-26 23:30:00,39.49999999999898,1
2011.10.03 00:00,2011.10.07 23:30,1.33394,1.3524200000000002,1.31481,1.33775,1451905,290381,376.1,1.3347,1.343,1.3242,188.0,3176,1140,1981,0.58,3.36,-7,24.5,1.0,1.3516,1.3471799999999998,1.34275,1.3339,1.32505,1.3206200000000001,1.3162,414,959,1192,592,2011-10-07 23:30:00,88.49999999999802,1
2011.10.17 00:00,2011.10.21 23:30,1.38632,1.39139,1.3652799999999998,1.38944,1377781,275556,261.1,1.3777,1.3814,1.3688,126.0,3083,1358,1661,0.82,4.71,1,23.7,1.0,1.3906,1.3874799999999998,1.38435,1.3781,1.37185,1.36873,1.3656,486,811,1261,517,2011-10-21 23:30:00,-62.50000000000089,2
2011.10.18 00:00,2011.10.24 23:30,1.37371,1.39561,1.3652799999999998,1.3928200000000002,1361327,272265,303.3,1.3779,1.3838,1.3678,160.0,3130,1528,1547,0.99,4.09,29,24.2,1.0,1.3952,1.3915,1.3878,1.3804,1.373,1.3693,1.3656,356,791,1328,648,2011-10-24 23:30:00,-74.00000000000072,2
2011.10.19 00:00,2011.10.25 23:30,1.37511,1.39592,1.3656,1.39066,1336781,267356,303.2,1.3781,1.3906,1.3728,178.0,3105,2067,992,2.08,4.06,25,23.9,1.0,1.3954,1.39185,1.3883,1.3812,1.3741,1.37055,1.367,927,734,992,433,2011-10-25 23:30:00,-70.99999999999883,2
2011.10.20 00:00,2011.10.26 23:30,1.37602,1.39694,1.3656,1.3906,1310952,262190,313.4,1.3923,1.3952,1.3788,164.0,3095,453,2576,0.18,3.92,20,23.9,1.0,1.396,1.39237,1.38875,1.3815,1.37425,1.37063,1.367,1330,704,642,398,2011-10-26 23:30:00,72.49999999999979,1
2011.11.02 00:00,2011.11.08 23:30,1.37018,1.3865299999999998,1.36384,1.38327,1380919,276184,226.9,1.3769,1.3822,1.3728,94.0,3187,1478,1636,0.9,5.59,1,24.7,1.0,1.3854,1.38287,1.38035,1.3753,1.37025,1.36773,1.3652,667,1335,820,345,2011-11-08 23:30:00,-50.499999999999986,2
2011.11.24 00:00,2011.11.30 23:30,1.33413,1.353,1.3212899999999999,1.34456,1165069,233014,317.1,1.3321,1.3386,1.3284,102.0,2612,1515,1024,1.48,3.29,-29,19.9,1.0,1.3494,1.346,1.3426,1.3358,1.329,1.3256,1.3222,226,562,1360,431,2011-11-30 23:30:00,-67.99999999999918,2
2011.11.25 00:00,2011.12.01 23:30,1.33457,1.353,1.3212899999999999,1.3461100000000001,1219060,243812,317.1,1.3321,1.3418,1.3224,194.0,2745,1659,1021,1.62,3.45,-35,21.0,1.0,1.3516,1.3479299999999999,1.34425,1.3369,1.32955,1.32587,1.3222,649,338,1260,483,2011-12-01 23:30:00,-73.49999999999967,2
2012.01.06 00:00,2012.01.12 23:30,1.2787899999999999,1.2844200000000001,1.26654,1.28144,1485361,297072,178.8,1.2773,1.2802,1.2716,86.0,2082,700,1328,0.53,4.58,18,15.4,1.0,1.2838,1.28165,1.2795,1.2752,1.2709,1.26875,1.2666,276,848,628,321,2012-01-12 23:30:00,-42.9999999999997,2
2012.01.12 00:00,2012.01.18 23:30,1.27062,1.28778,1.26262,1.28627,1470411,294082,251.6,1.2819,1.2858,1.2706,152.0,2311,419,1852,0.23,3.67,50,17.5,1.0,1.2874,1.28435,1.2813,1.2752,1.2691,1.26605,1.263,550,633,542,580,2012-01-18 23:30:00,60.99999999999994,1
2012.01.18 00:00,2012.01.24 23:30,1.2736100000000001,1.30592,1.27336,1.3035299999999999,1273210,254642,325.6,1.3011,1.304,1.2864,176.0,2321,344,1937,0.18,2.83,48,17.6,1.0,1.3048,1.3009,1.297,1.2892,1.2814,1.2775,1.2736,677,785,547,300,2012-01-24 23:30:00,-78.00000000000028,2
2012.01.19 00:00,2012.01.25 23:30,1.28634,1.31202,1.28388,1.31057,1239241,247848,281.4,1.3023,1.3044,1.2908,136.0,2283,395,1837,0.22,3.22,25,17.2,1.0,1.3102,1.30693,1.30365,1.2971,1.29055,1.2872700000000001,1.284,183,881,728,471,2012-01-25 23:30:00,65.50000000000055,1
2012.01.20 00:00,2012.01.26 23:30,1.29675,1.31795,1.28758,1.3108,1225488,245098,303.7,1.3023,1.3048,1.2896,152.0,2262,826,1386,0.6,2.96,10,17.0,1.0,1.3174,1.3137,1.31,1.3026,1.2952,1.2915,1.2878,416,363,937,539,2012-01-26 23:30:00,-73.99999999999851,2
2012.01.31 00:00,2012.02.06 23:30,1.3143,1.32174,1.3026,1.3129600000000001,1366571,273314,191.4,1.3141,1.3198,1.3096,102.0,2384,1051,1285,0.82,4.97,8,18.0,1.0,1.3212,1.3189,1.3166,1.312,1.3074,1.3051,1.3028,610,904,479,385,2012-02-06 23:30:00,45.999999999999375,1
2012.02.13 00:00,2012.02.17 23:30,1.3204200000000001,1.32826,1.29751,1.31425,1220397,244079,307.5,1.3155,1.3212,1.305,162.0,2231,913,1270,0.72,2.88,-40,16.4,1.0,1.3276,1.3239299999999998,1.32025,1.3129,1.30555,1.30187,1.2982,391,1004,493,329,2012-02-17 23:30:00,-73.49999999999967,2
2012.02.14 00:00,2012.02.20 23:30,1.3186,1.32766,1.29751,1.32416,1173970,234794,301.5,1.3155,1.322,1.3072,148.0,2206,888,1270,0.7,2.9,-30,16.5,1.0,1.3274,1.32375,1.3201,1.3128,1.3055,1.30185,1.2982,352,1022,493,329,2012-02-20 23:30:00,-72.99999999999862,2
2012.03.12 00:00,2012.03.16 23:30,1.3099100000000001,1.31902,1.30035,1.31732,1065700,213140,186.7,1.3081,1.3122,1.3028,94.0,1935,971,918,1.06,4.07,8,14.1,1.0,1.3188,1.3165799999999999,1.31435,1.3099,1.30545,1.30322,1.301,325,403,778,420,2012-03-16 23:30:00,44.50000000000065,1
2012.03.23 00:00,2012.03.29 23:30,1.31999,1.33846,1.31907,1.3301399999999999,1035198,207040,193.9,1.3329,1.3362,1.3264,98.0,1885,525,1303,0.4,3.85,20,13.7,1.0,1.3374,1.3351,1.3328,1.3282,1.3236,1.3213,1.319,574,551,542,210,2012-03-29 23:30:00,-45.999999999999375,2
2012.04.05 00:00,2012.04.11 23:30,1.3141399999999999,1.3164200000000001,1.3033700000000001,1.3108600000000001,819692,163938,130.5,1.3067,1.312,1.3058,62.0,1711,1341,304,4.41,5.11,16,12.3,1.0,1.316,1.3145,1.313,1.31,1.307,1.3055,1.304,265,420,598,418,2012-04-11 23:30:00,30.000000000001137,1
2012.04.06 00:00,2012.04.12 23:30,1.30646,1.32123,1.3033700000000001,1.31867,844388,168878,178.6,1.3069,1.3128,1.306,68.0,1758,1469,232,6.33,3.86,4,12.7,1.0,1.32,1.31805,1.3161,1.3122,1.3083,1.30635,1.3044,123,381,706,529,2012-04-12 23:30:00,-39.00000000000014,2
2012.04.13 00:00,2012.04.19 23:30,1.31867,1.3201100000000001,1.29958,1.3136700000000001,1117242,223448,205.3,1.3123,1.3152,1.3072,80.0,1909,758,1077,0.7,3.67,-22,13.8,1.0,1.3196,1.31718,1.31475,1.3099,1.30505,1.3026200000000001,1.3002,261,1003,395,240,2012-04-19 23:30:00,-48.500000000000206,2
