Start Time,End Time,Open,High,Low,Close,Vol,Vol-Avg,Range,POC,VA High,VA Low,VA Range,TPO T,TPO AB,TPO BL,SF,TFF,RF,VTY,Dist(s),Bracket UL,Bracket UO,Bracket UQ,Bracket MID,Bracket LQ,Bracket LO,Bracket LL,Q1 TPO,Q2 TPO,Q3 TPO,Q4 TPO,Dist#1 UL,Dist#1 LL,Dist#2 UL,Dist#2 LL,Dist#3 UL,Dist#3 LL,Dist#4 UL,Dist#4 LL,Dist#5 UL,Dist#5 LL
2006.01.24 00:00,2006.01.30 23:30,1.23032,1.23204,1.20632,1.20859,6531894,1306379,257.2,1.22730,1.23160,1.21880,128.0,1790,382,1358,0.28,2.75,-46,13.0,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23180,1.21640,1.21420,1.21120,1.21100,1.20660,0.00000,0.00000,0.00000,0.00000
2006.01.25 00:00,2006.01.31 23:30,1.22788,1.23204,1.20632,1.21524,6525817,1305163,257.2,1.20870,1.22440,1.20740,170.0,1816,1620,149,10.87,2.79,-16,13.2,1.00000,1.23140,1.22830,1.22520,1.21900,1.21280,1.20970,1.20660,395,520,246,647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.01.26 00:00,2006.02.01 23:30,1.22365,1.22676,1.20479,1.20626,6530816,1306163,219.7,1.20910,1.21960,1.20540,142.0,1772,1380,339,4.07,3.19,-12,12.8,1.00000,1.22640,1.22372,1.22105,1.21570,1.21035,1.20768,1.20500,356,330,470,611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.01.27 00:00,2006.02.02 23:30,1.22028,1.22332,1.20314,1.20889,6534088,1306818,201.8,1.20970,1.21440,1.20480,96.0,1790,944,779,1.21,3.51,4,12.9,1.00000,1.22220,1.21990,1.21760,1.21300,1.20840,1.20610,1.20380,268,314,755,439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.01.30 00:00,2006.02.03 23:30,1.21025,1.21880,1.19694,1.20222,6518246,1303649,218.6,1.20910,1.21200,1.20500,70.0,1705,735,894,0.82,3.10,7,12.2,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21800,1.20360,1.20260,1.19780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.01.31 00:00,2006.02.06 23:30,1.20888,1.21880,1.19448,1.19642,6523218,1304644,243.2,1.20910,1.21600,1.20300,130.0,1712,620,1043,0.59,2.81,-7,12.2,1.00000,1.21800,1.21505,1.21210,1.20620,1.20030,1.19735,1.19440,306,709,420,272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.01 00:00,2006.02.07 23:30,1.21539,1.21620,1.19416,1.19792,6516821,1303364,220.4,1.19710,1.20760,1.19500,126.0,1679,1403,232,6.05,3.03,-28,12.0,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21600,1.21340,1.21280,1.21160,1.21140,1.19440,0.00000,0.00000,0.00000,0.00000
2006.02.02 00:00,2006.02.08 23:30,1.20619,1.21087,1.19223,1.19597,6502655,1300531,186.4,1.19710,1.20540,1.19380,116.0,1644,1155,424,2.72,3.50,-19,11.7,1.00000,1.21040,1.20818,1.20595,1.20150,1.19705,1.19483,1.19260,407,266,540,424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.03 00:00,2006.02.09 23:30,1.20904,1.21087,1.19223,1.19754,6496367,1299273,186.4,1.19710,1.19960,1.19420,54.0,1635,966,569,1.70,3.48,-10,11.6,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21020,1.20560,1.20440,1.19260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.06 00:00,2006.02.10 23:30,1.20340,1.20450,1.18874,1.19000,6484722,1296944,157.6,1.19710,1.19920,1.19540,38.0,1708,853,746,1.14,4.27,2,12.3,1.00000,1.20380,1.20198,1.20015,1.19650,1.19285,1.19103,1.18920,172,1039,388,98,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.07 00:00,2006.02.13 23:30,1.19622,1.20238,1.18783,1.18947,6483201,1296640,145.5,1.19710,1.19980,1.19380,60.0,1672,617,957,0.64,4.58,7,11.9,1.00000,1.20220,1.20042,1.19865,1.19510,1.19155,1.18978,1.18800,168,996,154,352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.08 00:00,2006.02.14 23:30,1.19772,1.20238,1.18585,1.19114,6472709,1294542,165.3,1.19710,1.19960,1.19020,94.0,1650,460,1119,0.41,3.98,18,11.7,1.00000,1.20220,1.20025,1.19830,1.19440,1.19050,1.18855,1.18660,183,703,295,462,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.09 00:00,2006.02.15 23:30,1.19597,1.20238,1.18585,1.18857,6480080,1296016,165.3,1.19030,1.19680,1.18660,102.0,1651,1090,501,2.18,3.98,20,11.8,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20220,1.19440,1.19420,1.18660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.10 00:00,2006.02.16 23:30,1.19779,1.20238,1.18494,1.19014,6472996,1294599,174.4,1.19030,1.19200,1.18700,50.0,1613,769,784,0.98,3.67,7,11.5,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20220,1.19540,1.19420,1.18520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.13 00:00,2006.02.17 23:30,1.18974,1.19497,1.18494,1.19355,6484977,1296995,100.3,1.18830,1.19120,1.18740,38.0,1559,1081,408,2.65,6.11,5,11.0,1.00000,1.19420,1.19307,1.19195,1.18970,1.18745,1.18633,1.18520,171,577,633,167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.14 00:00,2006.02.20 23:30,1.18923,1.19726,1.18494,1.19329,6470817,1294163,123.2,1.18790,1.19240,1.18700,54.0,1515,1174,275,4.27,4.81,13,10.6,1.00000,1.19720,1.19570,1.19420,1.19120,1.18820,1.18670,1.18520,140,405,567,398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.15 00:00,2006.02.21 23:30,1.19139,1.19726,1.18494,1.19102,6485630,1297126,123.2,1.18790,1.19280,1.18700,58.0,1468,1168,239,4.89,4.66,-11,10.2,1.00000,1.19720,1.19570,1.19420,1.19120,1.18820,1.18670,1.18520,140,510,461,352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.16 00:00,2006.02.22 23:30,1.18859,1.19726,1.18494,1.19087,6480969,1296194,123.2,1.18790,1.19280,1.18700,58.0,1455,1131,261,4.33,4.62,-4,10.1,1.00000,1.19720,1.19570,1.19420,1.19120,1.18820,1.18670,1.18520,136,443,495,376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.17 00:00,2006.02.23 23:30,1.19020,1.19726,1.18570,1.19144,6479407,1295881,115.6,1.19110,1.19480,1.18940,54.0,1497,786,651,1.21,5.07,-8,10.4,1.00000,1.19720,1.19578,1.19435,1.19150,1.18865,1.18722,1.18580,204,532,518,241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.20 00:00,2006.02.24 23:30,1.19275,1.19726,1.18609,1.18752,6487591,1297518,111.7,1.19190,1.19420,1.18900,52.0,1438,561,816,0.69,5.05,-24,9.9,1.00000,1.19720,1.19583,1.19445,1.19170,1.18895,1.18757,1.18620,173,505,570,187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.21 00:00,2006.02.27 23:30,1.19343,1.19677,1.18254,1.18414,6500050,1300010,142.3,1.19110,1.19280,1.18660,62.0,1490,530,900,0.59,4.14,-31,10.4,1.00000,1.19660,1.19490,1.19320,1.18980,1.18640,1.18470,1.18300,102,772,329,281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.22 00:00,2006.02.28 23:30,1.19083,1.19677,1.18254,1.19202,6491738,1298348,142.3,1.19210,1.19300,1.18580,72.0,1542,231,1256,0.18,4.28,-8,10.8,1.00000,1.19660,1.19490,1.19320,1.18980,1.18640,1.18470,1.18300,99,626,405,406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.23 00:00,2006.03.01 23:30,1.19084,1.19719,1.18254,1.19149,6496162,1299232,146.5,1.19210,1.19460,1.18600,86.0,1575,452,1070,0.42,4.26,2,11.0,1.00000,1.19680,1.19508,1.19335,1.18990,1.18645,1.18473,1.18300,283,589,293,404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.24 00:00,2006.03.02 23:30,1.19165,1.20433,1.18254,1.20344,6500016,1300003,217.9,1.19210,1.19460,1.18540,92.0,1564,569,941,0.60,2.84,21,11.0,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20420,1.20280,1.20200,1.19800,1.19660,1.18300,0.00000,0.00000,0.00000,0.00000
2006.02.27 00:00,2006.03.03 23:30,1.18687,1.20507,1.18254,1.20399,6499176,1299835,225.3,1.19370,1.19620,1.18380,124.0,1568,594,927,0.64,2.75,36,11.0,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20480,1.19800,1.19660,1.18300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.02.28 00:00,2006.03.06 23:30,1.18425,1.20910,1.18324,1.20124,6499037,1299807,258.6,1.20150,1.20910,1.19260,165.0,1595,528,1023,0.52,2.45,39,11.3,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20840,1.20580,1.20540,1.19800,1.19660,1.18680,1.18660,1.18360,0.00000,0.00000
2006.03.01 00:00,2006.03.07 23:30,1.19193,1.20910,1.18669,1.18824,6493376,1298675,224.1,1.20150,1.20840,1.19340,150.0,1645,533,1065,0.50,2.91,9,11.8,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20840,1.20580,1.20540,1.19780,1.19740,1.18700,0.00000,0.00000,0.00000,0.00000
2006.03.02 00:00,2006.03.08 23:30,1.19167,1.20910,1.18669,1.19229,6494198,1298840,224.1,1.20150,1.20840,1.19200,164.0,1639,533,1059,0.50,2.90,5,11.8,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20840,1.20580,1.20540,1.19780,1.19740,1.18700,0.00000,0.00000,0.00000,0.00000
2006.03.03 00:00,2006.03.09 23:30,1.20342,1.20910,1.18669,1.19054,6498572,1299714,224.1,1.19250,1.20180,1.18680,150.0,1636,978,610,1.60,2.90,-3,11.7,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20840,1.20580,1.20540,1.19820,1.19700,1.18700,0.00000,0.00000,0.00000,0.00000
2006.03.06 00:00,2006.03.10 23:30,1.20434,1.20910,1.18593,1.19055,6482710,1296542,231.7,1.19190,1.19500,1.18660,84.0,1619,815,745,1.09,2.77,-13,11.6,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20840,1.20580,1.20540,1.20400,1.20360,1.19820,1.19700,1.18660,0.00000,0.00000
2006.03.07 00:00,2006.03.13 23:30,1.20124,1.20197,1.18593,1.19579,6484776,1296955,160.4,1.19210,1.19420,1.18900,52.0,1586,689,829,0.83,3.92,14,11.3,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20180,1.19820,1.19700,1.18660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.08 00:00,2006.03.14 23:30,1.18840,1.20299,1.18593,1.20084,6487738,1297548,170.6,1.19250,1.19460,1.18840,62.0,1558,719,766,0.94,3.62,45,11.0,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20260,1.20060,1.19840,1.18660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.09 00:00,2006.03.15 23:30,1.19233,1.20732,1.18593,1.20677,6482502,1296500,213.9,1.19250,1.19800,1.18840,96.0,1547,1004,487,2.06,2.86,55,10.9,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.20740,1.20040,1.19840,1.18660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.10 00:00,2006.03.16 23:30,1.19062,1.21878,1.18593,1.21782,6476428,1295286,328.5,1.20190,1.20880,1.19200,168.0,1586,585,939,0.62,1.92,52,11.2,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21820,1.21680,1.21600,1.21200,1.20840,1.20040,1.19840,1.18660,0.00000,0.00000
2006.03.13 00:00,2006.03.17 23:30,1.19100,1.22061,1.19065,1.21844,6492561,1298512,299.6,1.21710,1.22061,1.19720,234.1,1631,222,1349,0.16,2.16,62,11.5,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21980,1.21200,1.20840,1.20040,1.19840,1.19080,0.00000,0.00000,0.00000,0.00000
2006.03.14 00:00,2006.03.20 23:30,1.19590,1.22061,1.19400,1.21612,6496083,1299217,266.1,1.21710,1.22061,1.20280,178.1,1656,375,1193,0.31,2.45,27,11.8,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21980,1.21200,1.20840,1.20040,1.19840,1.19420,0.00000,0.00000,0.00000,0.00000
2006.03.15 00:00,2006.03.21 23:30,1.20093,1.22061,1.20042,1.20887,6508107,1301621,201.9,1.21710,1.22000,1.20800,120.0,1696,375,1258,0.30,3.33,12,12.1,1.00000,1.21980,1.21742,1.21505,1.21030,1.20555,1.20318,1.20080,770,312,282,320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.16 00:00,2006.03.22 23:30,1.20661,1.22061,1.20341,1.20747,6520469,1304094,172.0,1.21710,1.22000,1.20920,108.0,1702,375,1264,0.30,3.91,-13,12.1,1.00000,1.21980,1.21782,1.21585,1.21190,1.20795,1.20598,1.20400,680,373,382,253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.17 00:00,2006.03.23 23:30,1.21777,1.22061,1.19530,1.19667,6532608,1306522,253.1,1.21690,1.21980,1.20860,112.0,1658,383,1191,0.32,2.59,-30,11.8,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21980,1.20460,1.19880,1.19600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.20 00:00,2006.03.24 23:30,1.21773,1.21948,1.19482,1.20352,6518230,1303646,246.6,1.19670,1.21360,1.19500,186.0,1612,1478,90,16.42,2.60,-15,11.4,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21900,1.20440,1.20420,1.20060,1.19900,1.19520,0.00000,0.00000,0.00000,0.00000
2006.03.21 00:00,2006.03.27 23:30,1.21603,1.21642,1.19482,1.20126,6502704,1300541,216.0,1.19670,1.20900,1.19500,140.0,1551,1417,90,15.74,2.85,-4,10.9,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21620,1.20000,1.19900,1.19520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.22 00:00,2006.03.28 23:30,1.20897,1.21122,1.19482,1.19968,6500105,1300021,164.0,1.19670,1.20680,1.19540,114.0,1543,1410,90,15.67,3.72,-7,10.8,1.00000,1.21100,1.20903,1.20705,1.20310,1.19915,1.19718,1.19520,420,447,391,280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.23 00:00,2006.03.29 23:30,1.20740,1.21046,1.19482,1.20212,6498022,1299604,156.4,1.20030,1.20680,1.19940,74.0,1548,1050,441,2.38,3.92,4,10.9,1.00000,1.21000,1.20815,1.20630,1.20260,1.19890,1.19705,1.19520,202,463,592,285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.24 00:00,2006.03.30 23:30,1.19662,1.21708,1.19482,1.21641,6497071,1299414,222.6,1.20030,1.20780,1.19940,84.0,1612,1205,348,3.46,2.88,42,11.5,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.21660,1.21140,1.21020,1.19800,1.19780,1.19580,0.00000,0.00000,0.00000,0.00000
2006.03.27 00:00,2006.03.31 23:30,1.20337,1.21736,1.19804,1.21132,6496741,1299348,193.2,1.20030,1.20980,1.19940,104.0,1682,1482,149,9.95,3.47,-8,12.0,1.00000,1.21720,1.21493,1.21265,1.20810,1.20355,1.20128,1.19900,254,350,385,681,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.28 00:00,2006.04.03 23:30,1.20122,1.21736,1.19804,1.21348,6514117,1302823,193.2,1.20030,1.21120,1.19940,118.0,1793,1598,148,10.80,3.70,-1,13.0,1.00000,1.21720,1.21493,1.21265,1.20810,1.20355,1.20128,1.19900,314,482,491,494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.29 00:00,2006.04.04 23:30,1.19977,1.22739,1.19804,1.22528,6508426,1301685,293.5,1.21330,1.21700,1.20360,134.0,1816,544,1216,0.45,2.47,-3,13.2,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.22740,1.22280,1.21780,1.19900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.30 00:00,2006.04.05 23:30,1.20187,1.23043,1.20168,1.22847,6506066,1301213,287.5,1.21330,1.21740,1.20260,148.0,1857,903,894,1.01,2.56,0,13.6,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23040,1.22280,1.21780,1.20220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.03.31 00:00,2006.04.06 23:30,1.21645,1.23294,1.20330,1.22228,6498617,1299723,296.4,1.22550,1.23280,1.21280,200.0,1900,611,1252,0.49,2.55,-29,13.9,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23280,1.21980,1.21780,1.20780,1.20740,1.20320,0.00000,0.00000,0.00000,0.00000
2006.04.03 00:00,2006.04.07 23:30,1.21075,1.23294,1.20330,1.20910,6515314,1303063,296.4,1.22550,1.23120,1.21380,174.0,1931,611,1288,0.47,2.59,-19,14.2,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23280,1.20780,1.20740,1.20320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.04 00:00,2006.04.10 23:30,1.21326,1.23294,1.20751,1.21065,6511709,1302342,254.3,1.21050,1.22620,1.20840,178.0,1849,1654,161,10.27,2.89,-21,13.4,1.00000,1.23280,1.22970,1.22660,1.22040,1.21420,1.21110,1.20800,468,506,371,497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.05 00:00,2006.04.11 23:30,1.22513,1.23294,1.20751,1.21405,6518135,1303627,254.3,1.21050,1.22600,1.20800,180.0,1777,1516,214,7.08,2.78,-3,12.8,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23280,1.21660,1.21560,1.20800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.06 00:00,2006.04.12 23:30,1.22819,1.23294,1.20648,1.21020,6517707,1303541,264.6,1.21050,1.22000,1.20800,120.0,1736,1378,280,4.92,2.61,-23,12.4,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23280,1.22740,1.22420,1.20760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.07 00:00,2006.04.13 23:30,1.22223,1.22296,1.20648,1.21065,6518053,1303611,164.8,1.21050,1.21440,1.20840,60.0,1626,1078,463,2.33,3.92,-8,11.6,1.00000,1.22220,1.22035,1.21850,1.21480,1.21110,1.20925,1.20740,204,196,535,678,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.10 00:00,2006.04.14 23:30,1.20884,1.21661,1.20648,1.21056,6494478,1298896,101.3,1.21050,1.21260,1.20920,34.0,1425,842,475,1.77,5.48,9,9.9,1.00000,1.21640,1.21527,1.21415,1.21190,1.20965,1.20853,1.20740,170,240,827,176,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.11 00:00,2006.04.17 23:30,1.21011,1.22853,1.20648,1.22473,6480036,1296007,220.5,1.21050,1.21540,1.20880,66.0,1512,1078,346,3.12,2.72,18,10.7,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.22840,1.22220,1.21960,1.20740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.12 00:00,2006.04.18 23:30,1.21357,1.23550,1.20648,1.23390,6484925,1296985,290.2,1.21050,1.22400,1.20648,175.2,1568,1183,293,4.04,2.15,6,11.2,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23220,1.22220,1.21960,1.20740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.13 00:00,2006.04.19 23:30,1.20971,1.23927,1.20684,1.23768,6492208,1298442,324.3,1.21090,1.22880,1.20684,219.6,1648,1248,325,3.84,2.02,21,11.9,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23900,1.22220,1.21960,1.21620,1.21340,1.20760,0.00000,0.00000,0.00000,0.00000
2006.04.14 00:00,2006.04.20 23:30,1.21025,1.23927,1.20953,1.23115,6485133,1297027,297.4,1.23470,1.23840,1.22420,142.0,1689,334,1296,0.26,2.25,-18,12.2,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23900,1.22220,1.21960,1.21620,1.21300,1.20960,0.00000,0.00000,0.00000,0.00000
2006.04.17 00:00,2006.04.21 23:30,1.21142,1.23927,1.21116,1.23400,6499882,1299976,281.1,1.23470,1.23640,1.22580,106.0,1871,346,1460,0.24,2.64,-24,13.7,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.23900,1.22220,1.21960,1.21620,1.21300,1.21160,0.00000,0.00000,0.00000,0.00000
2006.04.18 00:00,2006.04.24 23:30,1.22440,1.24126,1.22233,1.23882,6529082,1305816,189.3,1.23470,1.23820,1.23020,80.0,1858,678,1116,0.61,3.87,-35,13.6,1.00000,1.24080,1.23855,1.23630,1.23180,1.22730,1.22505,1.22280,360,836,435,220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.19 00:00,2006.04.25 23:30,1.23400,1.24376,1.22683,1.24267,6537288,1307458,169.3,1.23470,1.23880,1.23140,74.0,1836,1025,752,1.36,4.32,-33,13.4,1.00000,1.24360,1.24162,1.23965,1.23570,1.23175,1.22978,1.22780,201,622,732,270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.20 00:00,2006.04.26 23:30,1.23755,1.24691,1.22683,1.24500,6528648,1305730,200.8,1.23730,1.24300,1.23280,102.0,1795,823,936,0.88,3.55,-39,13.1,1.00000,1.24640,1.24408,1.24175,1.23710,1.23245,1.23012,1.22780,310,576,557,337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.21 00:00,2006.04.27 23:30,1.23078,1.25461,1.22683,1.25290,6546227,1309245,277.8,1.24230,1.24560,1.23440,112.0,1827,537,1239,0.43,2.61,-14,13.3,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.25460,1.25120,1.24700,1.22780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.24 00:00,2006.04.28 23:30,1.23515,1.26387,1.23326,1.26320,6549873,1309975,306.1,1.24230,1.24660,1.23420,124.0,1849,920,866,1.06,2.40,11,13.4,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.26340,1.26040,1.25660,1.25120,1.24700,1.23380,0.00000,0.00000,0.00000,0.00000
2006.04.25 00:00,2006.05.01 23:30,1.23852,1.26873,1.23636,1.25814,6528142,1305628,323.7,1.24230,1.25540,1.23636,190.4,1870,1319,498,2.65,2.29,5,13.6,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.26780,1.25120,1.24700,1.23640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.26 00:00,2006.05.02 23:30,1.24258,1.26873,1.23853,1.26116,6523323,1304665,302.0,1.26230,1.26873,1.24620,225.3,1943,361,1516,0.24,2.56,7,14.2,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.26780,1.25120,1.24700,1.23960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.27 00:00,2006.05.03 23:30,1.24437,1.26873,1.24045,1.26290,6530828,1306166,282.8,1.26230,1.26560,1.25400,116.0,1943,593,1267,0.47,2.74,4,14.2,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.26780,1.25120,1.24620,1.24120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.04.28 00:00,2006.05.04 23:30,1.25259,1.27172,1.25133,1.26890,6517946,1303589,203.9,1.26230,1.26480,1.25720,76.0,1977,826,1072,0.77,3.84,22,14.5,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.27180,1.27000,1.26960,1.25180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.05.01 00:00,2006.05.05 23:30,1.26220,1.27615,1.25545,1.27237,6516828,1303366,207.0,1.26230,1.26580,1.25620,96.0,1952,1158,726,1.60,3.75,-4,14.4,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,1.27620,1.27220,1.27180,1.25560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006.05.02 00:00,2006.05.08 23:30,1.25778,1.27838,1.25574,1.27069,7138038,1427608,226.4,1.26270,1.27000,1.25580,142.0,1939,1266,621,2.04,3.40,8,14.2,1.00000,1.27780,1.27503,1.27225,1.26670,1.26115,1.25838,1.25560,386,490,705,355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
